filename,testDescription,Conformance,DELETE /api/v1/namespaces/{namespace}/pods,DELETE /api/v1/namespaces/{namespace}/pods/{name},DELETE /api/v1/namespaces/{namespace}/pods/{name}/proxy,DELETE /api/v1/namespaces/{namespace}/pods/{name}/proxy/{path},GET /api/v1/namespaces/{namespace}/pods,GET /api/v1/namespaces/{namespace}/pods/{name},GET /api/v1/namespaces/{namespace}/pods/{name}/log,GET /api/v1/namespaces/{namespace}/pods/{name}/portforward,GET /api/v1/namespaces/{namespace}/pods/{name}/proxy,GET /api/v1/namespaces/{namespace}/pods/{name}/proxy/{path},GET /api/v1/namespaces/{namespace}/pods/{name}/status,GET /api/v1/pods,GET /api/v1/watch/namespaces/{namespace}/pods,GET /api/v1/watch/namespaces/{namespace}/pods/{name},GET /api/v1/watch/pods,PATCH /api/v1/namespaces/{namespace}/pods/{name},PATCH /api/v1/namespaces/{namespace}/pods/{name}/status,POST /api/v1/namespaces/{namespace}/pods,POST /api/v1/namespaces/{namespace}/pods/{name}/eviction,POST /api/v1/namespaces/{namespace}/pods/{name}/portforward,POST /api/v1/namespaces/{namespace}/pods/{name}/proxy,POST /api/v1/namespaces/{namespace}/pods/{name}/proxy/{path},PUT /api/v1/namespaces/{namespace}/pods/{name},PUT /api/v1/namespaces/{namespace}/pods/{name}/proxy,PUT /api/v1/namespaces/{namespace}/pods/{name}/proxy/{path},PUT /api/v1/namespaces/{namespace}/pods/{name}/status
res_612.tmp,[sig-network] DNS configMap federations   should be able to change federation configuration [Slow][Serial],,Y,Y,,,Y,Y,,,,,,,,,,,,Y,,,,,,,,Y
res_614.tmp,[sig-storage] Subpath [Volume type: nfs]   should support non-existent path,,Y,Y,,,Y,Y,Y,,,,,,,,Y,,,Y,,,,,,,,Y
res_615.tmp,[sig-storage] Subpath [Volume type: nfs]   should support existing single file,,Y,Y,,,Y,Y,Y,,,,,,,,Y,,,Y,,,,,,,,Y
res_616.tmp,[sig-storage] Subpath [Volume type: nfsPVC]   should fail if subpath file is outside the volume [Slow],,Y,Y,,,Y,Y,,,,,,,Y,,Y,,,Y,,,,,,,,Y
res_617.tmp,[sig-network] Firewall rule   [Slow] [Serial] should create valid firewall rules for LoadBalancer type service,,Y,,,,Y,Y,Y,,,,,Y,,,Y,,,,,,,,,,,
res_618.tmp,[sig-storage] Subpath [Volume type: gcePDPVC]   should support readOnly file specified in the volumeMount,,Y,Y,,,Y,Y,Y,,,,,,,,,,,Y,,,,,,,,Y
res_619.tmp,[sig-storage] PersistentVolumes-local  [Volume type: dir-bindmounted] Set fsGroup for local volume   should set different fsGroup for second pod if first pod is deleted,,Y,,,,Y,Y,,,,,,,,,Y,,,,,,,,,,,
res_62.tmp,[sig-api-machinery] Servers with support for Table transformation   should return generic metadata details across all namespaces for nodes,,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,
res_621.tmp,[sig-storage] Dynamic Provisioning DynamicProvisioner   should provision storage with non-default reclaim policy Retain,,Y,,,,Y,Y,,,,,,,,,Y,,,,,,,,,,,
res_620.tmp,[k8s.io] Variable Expansion   should allow substituting values in a container's args  [Conformance],Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,Y,,,,,,,,Y
res_624.tmp,[sig-cli] Kubectl client [k8s.io] Simple pod   should handle in-cluster config,,Y,Y,,,Y,Y,,,,,,,,,,,,Y,,,,,,,,Y
res_623.tmp,[sig-scheduling] ResourceQuota   should create a ResourceQuota and capture the life of a persistent volume claim. [sig-storage],,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,
res_622.tmp,[sig-storage] Subpath [Volume type: emptyDir]   should fail if subpath directory is outside the volume [Slow],,Y,Y,,,Y,Y,,,,,,,,,Y,,,Y,,,,,,,,Y
res_625.tmp,[sig-autoscaling] [HPA] Horizontal pod autoscaling (scale resource: CPU) [sig-autoscaling] ReplicationController light   Should scale from 2 pods to 1 pod,,Y,Y,,,Y,Y,,,,,,,Y,,Y,,,Y,,,,,,,,Y
res_627.tmp,[sig-storage] Projected   should be consumable from pods in volume with mappings [Conformance],Y,Y,Y,,,Y,Y,Y,,,,,Y,,,Y,,,Y,,,,,,,,Y
res_628.tmp,[sig-storage] Pod Disks schedule a pod w/ RW PD(s) mounted to 1 or more containers write to PD verify content delete pod and repeat in rapid succession [Slow]   using 4 containers and 1 PDs,,Y,Y,,,Y,Y,,,,,,,,,Y,,,Y,,,,,,,,Y
res_626.tmp,[sig-storage] Flexvolumes [Disruptive]   should be mountable when attachable,,Y,Y,,,Y,Y,,,,,,Y,,,Y,,,Y,,,,,,,,Y
res_63.tmp,[sig-storage] ConfigMap   should be consumable from pods in volume as non-root with FSGroup,,Y,Y,,,Y,Y,Y,,,,,,,,,,,Y,,,,,,,,Y
res_630.tmp,[sig-apps] Network Partition [Disruptive] [Slow] [k8s.io] [StatefulSet]   should come back up if node goes down [Slow] [Disruptive],,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,
res_629.tmp,[sig-storage] Projected   optional updates should be reflected in volume [Conformance],Y,Y,Y,,,Y,Y,Y,,,,,,,,Y,,,Y,,,,,,,,Y
res_631.tmp,[sig-api-machinery] Garbage collector   should orphan pods created by rc if deleteOptions.OrphanDependents is nil,,Y,,,,Y,Y,,,,Y,,,,,Y,Y,,Y,,,,,,,,Y
res_633.tmp,[k8s.io] InitContainer   should not start app containers if init containers fail on a RestartAlways pod,,Y,Y,,,Y,Y,,,,,,,Y,,Y,,,Y,,,,,,,,Y
res_634.tmp,[sig-storage] EmptyDir volumes   should support (root0644tmpfs) [Conformance],Y,Y,Y,,,Y,Y,Y,,,,,,Y,,,,,Y,,,,,,,,Y
res_635.tmp,[k8s.io] Sysctls   should support sysctls,,Y,,,,Y,Y,Y,,,,,,,,Y,,,Y,,,,,,,,Y
res_632.tmp,[sig-apps] DaemonRestart [Disruptive]   Scheduler should continue assigning pods to nodes across restart,,Y,Y,,,Y,Y,,,,,,Y,Y,,Y,,,Y,,,,,,,,Y
res_636.tmp,[sig-apps] CronJob   should not schedule jobs when suspended [Slow],,Y,,,,Y,Y,,,,,,,,,Y,,,,,,,,,,,
res_637.tmp,[sig-network] Services   should be able to change the type from ExternalName to ClusterIP,,Y,,,,Y,Y,,,,,,,,,Y,,,,,,,,,,,
res_64.tmp,[k8s.io] Docker Containers   should use the image defaults if command and args are blank  [Conformance],Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,Y,,,,,,,,Y
res_638.tmp,[sig-apps] ReplicationController   should serve a basic image on each replica with a private image,,Y,,,,Y,Y,,,,Y,,,,,,,,Y,,,,,,,,Y
res_639.tmp,[sig-apps] ReplicationController   should serve a basic image on each replica with a public image  [Conformance],Y,Y,,,,Y,Y,,,,Y,,,,,,,,Y,,,,,,,,Y
res_640.tmp,[sig-storage] ConfigMap   updates should be reflected in volume  [Conformance],Y,Y,Y,,,Y,Y,Y,,,,,,Y,,Y,,,Y,,,,,,,,Y
res_641.tmp,[sig-storage] PersistentVolumes NFS when invoking the Recycle reclaim policy   should test that a PV becomes Available and is clean after the PVC is deleted.,,Y,Y,,,Y,Y,,,,,,,Y,,,,,Y,,,,,,,,Y
res_643.tmp,[sig-storage] PersistentVolumes-local  [Volume type: dir-link] One pod requesting one prebound PVC   should be able to mount volume and write from pod1,,Y,Y,,,Y,Y,,,,,,,,,,,,Y,,,,,,,,Y
res_644.tmp,[sig-storage] PersistentVolumes NFS with Single PV - PVC pairs   create a PV and a pre-bound PVC: test write access,,Y,Y,,,Y,Y,,,,,,,,,Y,,,Y,,,,,,,,Y
res_645.tmp,[sig-network] Services   should be able to change the type and ports of a service [Slow] [DisabledForLargeClusters],,Y,Y,,,Y,Y,,,,,,,Y,,Y,,,Y,,,,,,,,Y
res_642.tmp,[sig-apps] DaemonRestart [Disruptive]   Kubelet should not restart containers across restart,,Y,Y,,,Y,Y,,,,,,Y,Y,,Y,,,Y,,,,,,,,Y
res_647.tmp,[sig-storage] Subpath [Volume type: hostPathSymlink]   should support file as subpath,,Y,Y,,,Y,Y,Y,,,,,,Y,,,,,Y,,,,,,,,Y
res_646.tmp,[sig-scheduling] ResourceQuota   should create a ResourceQuota and capture the life of a replication controller.,,Y,,,,Y,Y,,,,,,,,,Y,,,,,,,,,,,
res_648.tmp,[sig-storage] EmptyDir volumes   should support (root0644default) [Conformance],Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,Y,,,,,,,,Y
res_65.tmp,[sig-cli] Kubectl Port forwarding [k8s.io] With a server listening on localhost   should support forwarding over websockets,,Y,Y,,,Y,Y,Y,,,,,,,,Y,,,Y,,,,,,,,Y
res_649.tmp,[sig-api-machinery] Downward API   should provide host IP as an env var  [Conformance],Y,Y,Y,,,Y,Y,Y,,,,,,,,Y,,,Y,,,,,,,,Y
res_651.tmp,[sig-storage] EmptyDir volumes   volume on tmpfs should have the correct mode [Conformance],Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,Y,,,,,,,,Y
res_650.tmp,[sig-storage] Subpath [Volume type: gcePDPartitioned]   should support restarting containers using directory as subpath [Slow],,Y,Y,,,Y,Y,,,,,,,,,Y,,,,,,,,,,,
res_652.tmp,[sig-storage] Secrets   optional updates should be reflected in volume  [Conformance],Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,Y,,,,,,,,Y
res_653.tmp,[sig-storage] Subpath [Volume type: gluster]   should support non-existent path,,Y,Y,,,Y,Y,Y,,,,,,,,Y,,,Y,,,,,,,,Y
res_654.tmp,[sig-storage] HostPath   should support existing directory subPath,,Y,Y,,,Y,Y,Y,,,,,,,,Y,,,Y,,,,,,,,Y
res_656.tmp,[sig-storage] ConfigMap   should be consumable from pods in volume with mappings and Item mode set [Conformance],Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,Y,,,,,,,,Y
res_658.tmp,[k8s.io] Sysctls   should support unsafe sysctls which are actually whitelisted,,Y,,,,Y,Y,Y,,,,,,,,Y,,,Y,,,,,,,,Y
res_655.tmp,[sig-storage] Subpath [Volume type: gluster]   should fail if subpath file is outside the volume [Slow],,Y,Y,,,Y,Y,,,,,,,,,Y,,,Y,,,,,,,,Y
res_659.tmp,[sig-network] Services   should be able to update NodePorts with two same port numbers but different protocols,,Y,,,,Y,Y,,,,,,,,,Y,,,,,,,,,,,
res_657.tmp,[sig-network] Networking Granular Checks: Pods   should function for intra-pod communication: http  [Conformance],Y,Y,,,,Y,Y,,,,,,,,,,,,Y,,,,,,,,Y
res_66.tmp,[sig-storage] Projected   should provide podname as non-root with fsgroup,,Y,Y,,,Y,Y,Y,,,,,,,,Y,,,Y,,,,,,,,Y
res_660.tmp,[sig-storage] Subpath [Volume type: gcePDPartitioned]   should unmount if pod is gracefully deleted while kubelet is down [Disruptive][Slow],,Y,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,
res_661.tmp,[sig-storage] Dynamic Provisioning DynamicProvisioner   deletion should be idempotent,,Y,,,,Y,Y,,,,,,,,,Y,,,,,,,,,,,
res_663.tmp,[sig-ui] Kubernetes Dashboard   should check that the kubernetes-dashboard instance is alive,,Y,,,,Y,Y,,,,,,,Y,,,,,,,,,,,,,
res_664.tmp,[sig-storage] PersistentVolumes GCEPD   should test that deleting the Namespace of a PVC and Pod causes the successful detach of Persistent Disk,,Y,Y,,,Y,Y,,,,,,,,,Y,,,Y,,,,,,,,Y
res_662.tmp,[sig-scheduling] SchedulerPriorities [Serial]   Pod should avoid to schedule to node that have avoidPod annotation,,Y,Y,,,Y,Y,,,,,,Y,Y,,Y,,,Y,,,,,,,,Y
res_667.tmp,[sig-cli] Kubectl Port forwarding [k8s.io] With a server listening on 0.0.0.0   should support forwarding over websockets,,Y,Y,,,Y,Y,Y,,,,,,,,Y,,,Y,,,,,,,,Y
res_665.tmp,[sig-storage] Subpath [Volume type: emptyDir]   should support restarting containers using file as subpath [Slow],,Y,Y,,,Y,Y,,,,,,,,,Y,,,Y,,,,,,,,Y
res_668.tmp,[sig-cli] Kubectl Port forwarding [k8s.io] With a server listening on localhost [k8s.io] that expects a client request   should support a client that connects sends DATA and disconnects,,Y,Y,,,Y,Y,Y,,,,,,,,,,,Y,,Y,,,,,,Y
res_666.tmp,[sig-apps] DisruptionController   evictions: too few pods replicaSet percentage => should not allow an eviction,,Y,,,,Y,Y,,,,,,,,,Y,,,Y,Y,,,,,,,Y
res_67.tmp,[sig-storage] Subpath [Volume type: emptyDir]   should support restarting containers using directory as subpath [Slow],,Y,Y,,,Y,Y,,,,,,,Y,,Y,,,Y,,,,,,,,Y
res_669.tmp,[sig-cli] Kubectl client [k8s.io] Kubectl expose   should create services for rc  [Conformance],Y,Y,Y,,,Y,Y,Y,,,,,,,,Y,,,Y,,,,,,,,Y
res_670.tmp,[sig-storage] Downward API volume   should update annotations on modification  [Conformance],Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,Y,,,,,Y,,,Y
res_671.tmp,[sig-storage] PersistentVolumes-local  [Volume type: tmpfs] Set fsGroup for local volume   should not set different fsGroups for two pods simultaneously,,Y,Y,,,Y,Y,,,,,,,,,Y,,,Y,,,,,,,,Y
res_672.tmp,[sig-storage] CSI Volumes CSI plugin test using CSI driver: hostPath   should provision storage,,Y,Y,,,Y,Y,,,,,,,Y,,,,,Y,,,,,,,,Y
res_673.tmp,[sig-network] Services   should provide secure master service  [Conformance],Y,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,
res_674.tmp,[sig-storage] Subpath [Volume type: gcePDPartitioned]   should support non-existent path,,Y,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,
res_675.tmp,[sig-storage] Projected   should be consumable from pods in volume [Conformance],Y,Y,Y,,,Y,Y,Y,,,,,,,,Y,,,Y,,,,,,,,Y
res_676.tmp,[sig-scheduling] Multi-AZ Cluster Volumes [sig-storage]   should schedule pods in the same zones as statically provisioned PVs,,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,
res_678.tmp,[sig-apps] Deployment   test Deployment ReplicaSet orphaning and adoption regarding controllerRef,,Y,Y,,,Y,Y,,,,,,,,,Y,,,Y,,,,,,,,Y
res_677.tmp,[sig-network] Services   should be able to up and down services,,Y,Y,,,Y,Y,,,,,,,Y,,Y,,,Y,,,,,,,,Y
res_680.tmp,[sig-storage] HostPath   should give a volume the correct mode [Conformance],Y,Y,Y,,,Y,Y,Y,,,,,,,,Y,,,Y,,,,,,,,Y
res_679.tmp,[sig-storage] PersistentVolumes-local  [Volume type: blockfs] Set fsGroup for local volume   should set same fsGroup for two pods simultaneously,,Y,Y,,,Y,Y,,,,,,,,,Y,,,Y,,,,,,,,Y
res_681.tmp,[sig-storage] PersistentVolumes-local  [Volume type: dir-bindmounted] Set fsGroup for local volume   should set same fsGroup for two pods simultaneously,,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,
res_682.tmp,[sig-storage] Projected   should set DefaultMode on files [Conformance],Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,Y,,,,,,,,Y
res_683.tmp,[sig-storage] Subpath [Volume type: gcePDPVC]   should support restarting containers using directory as subpath [Slow],,Y,Y,,,Y,Y,,,,,,,,,Y,,,Y,,,,,,,,Y
res_68.tmp,[sig-autoscaling] [HPA] Horizontal pod autoscaling (scale resource: CPU) [sig-autoscaling] [Serial] [Slow] Deployment   Should scale from 1 pod to 3 pods and from 3 to 5,,Y,Y,,,Y,Y,,,,,,,Y,,Y,,,Y,,,,,,,,Y
res_685.tmp,[sig-api-machinery] Downward API   should provide pod name namespace and IP address as env vars  [Conformance],Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,Y,,,,,,,,Y
res_684.tmp,[sig-storage] Subpath [Volume type: emptyDir]   should unmount if pod is gracefully deleted while kubelet is down [Disruptive][Slow],,Y,Y,,,Y,Y,,,,,,Y,,,Y,,,Y,,,,,,,,Y
res_686.tmp,[sig-api-machinery] Garbage collector   should orphan pods created by rc if delete options say so [Conformance],Y,Y,,,,Y,Y,,,,Y,,,,,,Y,,Y,,,,,,,,Y
res_688.tmp,[sig-cli] Kubectl client [k8s.io] Kubectl version   should check is all data is printed  [Conformance],Y,Y,,,,Y,Y,,,,,,,,,Y,,,,,,,,,,,Y
res_687.tmp,[sig-storage] Pod Disks detach in a disrupted environment [Slow] [Disruptive]   when node is deleted,,Y,Y,,,Y,Y,,,,,,Y,Y,,Y,,,Y,,,,,,,,Y
res_689.tmp,[sig-storage] EmptyDir volumes when FSGroup is specified   volume on default medium should have the correct mode using FSGroup,,Y,Y,,,Y,Y,Y,,,,,,,,,,,Y,,,,,,,,Y
res_69.tmp,[sig-network] DNS configMap nameserver Change stubDomain   should be able to change stubDomain configuration [Slow][Serial],,Y,Y,,,Y,Y,,,,,,,,,Y,,,Y,,,,,,,,Y
res_690.tmp,[sig-storage] Subpath [Volume type: hostPathSymlink]   should support existing directory,,Y,Y,,,Y,Y,Y,,,,,,,,,,,Y,,,,,,,,Y
res_692.tmp,[sig-storage] Subpath [Volume type: hostPath]   should support non-existent path,,Y,Y,,,Y,Y,Y,,,,,,,,,,,Y,,,,,,,,Y
res_691.tmp,[sig-storage] Dynamic Provisioning DynamicProvisioner Default   should be disabled by changing the default annotation [Serial] [Disruptive],,Y,,,,Y,Y,,,,,,,,,Y,,,,,,,,,,,
res_693.tmp,[sig-scheduling] ResourceQuota   should verify ResourceQuota with best effort scope.,,Y,Y,,,Y,Y,,,,,,,,,,,,Y,,,,,,,,Y
res_696.tmp,[sig-apps] Deployment   deployment should delete old replica sets,,Y,Y,,,Y,Y,,,,,,,Y,,,,,Y,,,,,,,,Y
res_694.tmp,[sig-autoscaling] [HPA] Horizontal pod autoscaling (scale resource: CPU) [sig-autoscaling] [Serial] [Slow] ReplicationController   Should scale from 5 pods to 3 pods and from 3 to 1 and verify decision stability,,Y,Y,,,Y,Y,,,,,,,Y,,Y,,,Y,,,,,,,,Y
res_695.tmp,[sig-cli] Kubectl client [k8s.io] Kubectl describe   should check if kubectl describe prints relevant information for rc and pods  [Conformance],Y,Y,Y,,,Y,Y,,,,,,Y,,,Y,,,Y,,,,,,,,Y
res_699.tmp,[sig-storage] Subpath [Volume type: nfs]   should fail if subpath file is outside the volume [Slow],,Y,Y,,,Y,Y,,,,,,,,,Y,,,Y,,,,,,,,Y
res_697.tmp,[sig-storage] Subpath [Volume type: nfsPVC]   should support file as subpath,,Y,Y,,,Y,Y,Y,,,,,,,,,,,Y,,,,,,,,Y
res_698.tmp,[sig-storage] Subpath [Volume type: nfs]   should fail if subpath with backstepping is outside the volume [Slow],,Y,Y,,,Y,Y,,,,,,,Y,,Y,,,Y,,,,,,,,Y
res_7.tmp,[k8s.io] PrivilegedPod   should enable privileged commands,,Y,Y,,,Y,Y,,,,,,,,,,,,Y,,,,,,,,Y
res_70.tmp,[sig-apps] Network Partition [Disruptive] [Slow] [k8s.io] [StatefulSet]   should not reschedule stateful pods if there is a network partition [Slow] [Disruptive],,Y,,,,Y,Y,,,,,,,Y,,,,,,,,,,,,,Y
res_700.tmp,[sig-storage] Subpath [Volume type: hostPathSymlink]   should support non-existent path,,Y,Y,,,Y,Y,Y,,,,,,,,,,,Y,,,,,,,,Y
res_701.tmp,[sig-storage] PersistentVolumes-local  [Volume type: blockfs] Two pods mounting a local volume one after the other   should be able to write from pod1 and read from pod2,,Y,Y,,,Y,Y,,,,,,,,,Y,,,Y,,,,,,,,Y
res_704.tmp,Jun  5 15:31:18.813: INFO: Running AfterSuite actions on all nodeJun  5 15:31:18.813: INFO: Running AfterSuite actions on node 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
res_702.tmp,[sig-storage] PersistentVolumes GCEPD   should test that deleting a PVC before the pod does not cause pod deletion to fail on PD detach,,Y,Y,,,Y,Y,,,,,,,,,Y,,,Y,,,,,,,,Y
res_703.tmp,[sig-storage] Subpath [Volume type: hostPathSymlink]   should support existing single file,,Y,Y,,,Y,Y,Y,,,,,Y,Y,,Y,,,Y,,,,,,,,Y
res_72.tmp,[sig-storage] Subpath [Volume type: hostPathSymlink]   should fail if subpath directory is outside the volume [Slow],,Y,Y,,,Y,Y,,,,,,,,,Y,,,Y,,,,,,,,Y
res_74.tmp,[sig-instrumentation] MetricsGrabber   should grab all metrics from a ControllerManager.,,Y,,,,Y,Y,,,,Y,,,,,,,,,,,,,,,,
res_71.tmp,[sig-cli] Kubectl client [k8s.io] Simple pod   should return command exit codes,,Y,Y,,,Y,Y,Y,,,,,,Y,,Y,,,Y,,,,,,,,Y
res_73.tmp,[sig-storage] Volumes GlusterFS   should be mountable,,Y,Y,,,Y,Y,,,,,,,,,Y,,,Y,,,,,,,,Y
res_75.tmp,[sig-network] DNS   should provide DNS for pods for Hostname and Subdomain,,Y,Y,,,Y,Y,,,,,,,,,Y,,,Y,,,,,,,,Y
res_76.tmp,[sig-cli] Kubectl Port forwarding [k8s.io] With a server listening on 0.0.0.0 [k8s.io] that expects a client request   should support a client that connects sends DATA and disconnects,,Y,Y,,,Y,Y,Y,,,,,,,,,,,Y,,Y,,,,,,Y
res_77.tmp,[sig-network] Proxy version v1   should proxy through a service and a pod  [Conformance],Y,Y,Y,,,Y,Y,,,,Y,,,Y,,Y,,,Y,,,,,,,,Y
res_78.tmp,[sig-scheduling] SchedulerPredicates [Serial]   validates that there exists conflict between pods with same hostPort and protocol but one using 0.0.0.0 hostIP,,Y,Y,,,Y,Y,,,,,,Y,Y,,Y,,,Y,,,,,,,,Y
res_79.tmp,[sig-storage] PersistentVolumes:vsphere   should test that a file written to the vspehre volume mount before kubelet restart can be read after restart [Disruptive],,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,
res_8.tmp,[k8s.io] Sysctls   should not launch unsafe but not explicitly enabled sysctls on the node,,Y,,,,Y,Y,,,,,,,,,,,,Y,,,,,,,,Y
res_80.tmp,[sig-storage] PersistentVolumes-local  [Volume type: dir] Two pods mounting a local volume at the same time   should be able to write from pod1 and read from pod2,,Y,Y,,,Y,Y,,,,,,,,,,,,Y,,,,,,,,Y
res_81.tmp,[k8s.io] [sig-node] PreStop   should call prestop when killing a pod  [Conformance],Y,Y,Y,,,Y,Y,,,,Y,,,,,Y,,,Y,,,,,,,,Y
res_83.tmp,[sig-cli] Kubectl client [k8s.io] Proxy server   should support --unix-socket=/path  [Conformance],Y,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,
res_84.tmp,[sig-cli] Kubectl alpha client [k8s.io] Kubectl run CronJob   should create a CronJob,,Y,,,,Y,Y,,,,,,,Y,,,,,,,,,,,,,
res_82.tmp,[sig-storage] Subpath [Volume type: hostPath]   should fail if subpath with backstepping is outside the volume [Slow],,Y,Y,,,Y,Y,,,,,,,,,Y,,,Y,,,,,,,,Y
res_85.tmp,[k8s.io] InitContainer   should invoke init containers on a RestartNever pod,,Y,,,,Y,Y,,,,,,,Y,,Y,,,Y,,,,,,,,Y
res_88.tmp,[sig-storage] Projected   should be consumable from pods in volume as non-root with FSGroup,,Y,Y,,,Y,Y,Y,,,,,,,,Y,,,Y,,,,,,,,Y
res_86.tmp,[sig-cli] Kubectl client [k8s.io] Simple pod   should support exec through an HTTP proxy,,Y,Y,,,Y,Y,,,,,,,,,,,,Y,,,,,,,,Y
res_89.tmp,[sig-network] DNS   should support configurable pod resolv.conf,,Y,Y,,,Y,Y,,,,,,,,,Y,,,Y,,,,,,,,Y
res_87.tmp,[sig-storage] Subpath [Volume type: nfsPVC]   should support restarting containers using directory as subpath [Slow],,Y,Y,,,Y,Y,,,,,,Y,,,Y,,,Y,,,,,,,,Y
res_90.tmp,[sig-storage] PersistentVolumes-local  [Volume type: gce-localssd-scsi-fs] [Serial] Set fsGroup for local volume   should not set different fsGroups for two pods simultaneously,,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,
res_92.tmp,[sig-api-machinery] Servers with support for Table transformation   should return pod details,,Y,Y,,,Y,Y,,,,,,,,,,,,Y,,,,,,,,Y
res_9.tmp,[sig-scheduling] SchedulerPriorities [Serial]   Pod should be schedule to node that don't match the PodAntiAffinity terms,,Y,Y,,,Y,Y,,,,,,Y,Y,,Y,,,Y,,,,,,,,Y
res_91.tmp,[k8s.io] Pods   should have their auto-restart back-off timer reset on image update [Slow],,Y,Y,,,Y,Y,,,,,,,Y,,Y,,,Y,,,,,Y,,,Y
res_93.tmp,[k8s.io] InitContainer   should not start app containers and fail the pod if init containers fail on a RestartNever pod,,Y,,,,Y,Y,,,,,,,Y,,,,,Y,,,,,,,,Y
res_94.tmp,[sig-storage] Subpath [Volume type: hostPathSymlink]   should support readOnly file specified in the volumeMount,,Y,Y,,,Y,Y,Y,,,,,,,,Y,,,Y,,,,,,,,Y
res_96.tmp,[sig-cli] Kubectl client [k8s.io] Kubectl run CronJob   should create a CronJob,,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,
res_98.tmp,[sig-storage] Projected   should provide podname as non-root with fsgroup and defaultMode,,Y,Y,,,Y,Y,Y,,,,,,,,,,,Y,,,,,,,,Y
res_95.tmp,[sig-network] Services   should have session affinity work for NodePort service,,Y,Y,,,Y,Y,,,,,,,Y,,,,,Y,,,,,,,,Y
resultWriter.go,Licensed under the Apache License Version 2.0 (the "License");,,,,,,,,,,,,,,,,,,,,,,,,,,,
res_97.tmp,[sig-scheduling] SchedulerPredicates [Serial]   validates that taints-tolerations is respected if matching,,Y,Y,,,Y,Y,,,,,,Y,,,Y,,,Y,,,,,,,,Y
res_99.tmp,[sig-storage] Subpath [Volume type: gluster]   should support existing single file,,Y,Y,,,Y,Y,Y,,,,,,,,,,,Y,,,,,,,,Y
